[TRAIN_EPISODE]: (22): action: 333, observation: (0, 0.4107899823417548, 0.5, 0.2415033252253176, 0.1402903032658347, 0.6747411267078024, 1.6909411205309484, 1.7770003676244104, 3.421975939896078, 2.5326615541971487, 3.172401935370078, 1.6701528346372299), action_value: 0.0, 0.22, 0.4, reward: 4.334071159362793 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (22): action: 172, observation: (0, 0.37903152078035335, 0.5, 0.2375091124287616, 0.08382238387131113, 1.6635214237194895, 0.4811922785278038, 0.9656443510535969, 2.981964115814571, 2.011050255703374, 2.273317456449455, 0.9889659249710939), action_value: 0.0, 0.3, 0.4, reward: 5.379568099975586 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (22): action: 454, observation: (0, 0.27645953169340354, 0.5, 0.6021634761255242, 0.08956906937551312, 0.7669080973015278, 1.0465010421035348, 2.7423122352221028, 2.0019386255630365, 1.1777562544053402, 2.74153169325506, 1.2018976912057695), action_value: 0.0, 0.3, 0.4, reward: 4.711320877075195 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (22): action: 426, observation: (0, 0.6235006204522207, 0.5, 0.701165346359586, 0.6684542000235553, 2.5528265470323728, 4.078618416208709, 2.91863031965125, 0.9765352177924366, 2.8714479860973308, 0.3685319358974289, 1.8079469869898208), action_value: 0.0, 0.26, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (22): action: 0, observation: (0, 0.09452281089051182, 0.4385228108905118, 0.18049639789769778, 0.3951799307460774, 1.657466569360637, 2.0102735797748457, 0.7237046114073004, 1.5999619809426329, 2.488987018071492, 1.3005870922268883, 0.9944707901799009), action_value: 0.0, 0.44, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (22): action: 216, observation: (0, 0.18409254350850235, 0.35861535439901415, 0.2287058058553565, 0.5236245116707805, 1.649367539756228, 1.4947831205543765, 4.002198838760651, 2.510396456133878, 2.827106626194929, 1.537295244137671, 0.4425961082146294), action_value: 0.0, 0.04, 0.4, reward: 3.639326572418213 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (22/1600): reward: 23.919774825684726, rho: 0.4000000000000001, rates: 1.5959887412842364
[TRAIN]: SAVE MODEL: best_reward: 20.961809363554824
[TRAIN_EPISODE]: (23): action: 69, observation: (1, 0, 0.0, 0.15628697860204144, 0.5314985700920263, 4.0716478331911565, 0.6323036971837153, 1.372468736809189, 1.0691478171112205, 1.2327199830719402, 1.746469952946397, 4.085566079219502), action_value: 0.0, 0.44, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (23): action: 242, observation: (1, 0.7996083624139767, 0.5, 0.6716161161032828, 0.9228930554352769, 2.3835015167013585, 0.6855032613003437, 3.205115254606383, 2.8427291756111814, 1.3790127840219832, 1.68940996249883, 0.23414139826907926), action_value: 0.0, 0.25, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (23): action: 172, observation: (1, 0.08902708038805397, 0.43902708038805394, 0.8730633663391077, 0.7068149118325425, 1.7513163208622418, 0.6839976361158966, 3.9376354932755966, 1.3703558563990976, 0.5432729105258604, 2.910673790533898, 0.5625306862255055), action_value: 0.0, 0.3, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (23): action: 115, observation: (1, 0.1593797333606182, 0.4184068137486721, 0.5335980480189995, 0.6051630480489216, 2.281781664493695, 1.6075910622508727, 2.3334180832145615, 1.5296606711257101, 1.843055076386024, 2.5651775912504093, 2.70142737129455), action_value: 0.0, 0.29, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (23): action: 479, observation: (1, 0.7600623264126117, 0.5, 0.6973423927287646, 0.677187330916572, 3.7966999378687656, 1.4832513235306874, 2.758033152472022, 1.784172101455948, 1.0185849417876174, 1.5551776772823338, 1.135728409249909), action_value: 0.0, 0.17, 0.4, reward: 0.5711193084716797 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (23): action: 422, observation: (1, 0.3983791278396771, 0.5, 0.33572491371336155, 0.10846397199617042, 2.7733069026557806, 0.7393623362286974, 0.4478212865357017, 1.6129226020500071, 0.6420010892074988, 1.6219407801842445, 0.538754207974376), action_value: 0.0, 0.08, 0.4, reward: 1.229996919631958 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (23): action: 47, observation: (1, 0.05717942691723453, 0.5, 0.07715531524402575, 0.34495156011192185, 2.394094935713944, 2.0277327626967763, 1.105837429210454, 2.3490867803729203, 2.6411779911342275, 0.46280453402317, 2.4256212743412604), action_value: 0.0, 0.05, 0.4, reward: 0.10674601793289185 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (23): action: 497, observation: (1, 0.39128086019369723, 0.5, 0.2938051969407117, 0.6132411371151937, 2.6226001648279818, 2.2897096956945537, 0.7496896909771675, 0.6421778441300484, 1.6221195022085018, 0.7633765538012476, 0.614380634189532), action_value: 0.0, 0.34, 0.4, reward: 0.5535423159599304 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (23): action: 319, observation: (1, 0.263608513298776, 0.5, 0.06484273163472731, 0.27634296220595633, 0.7859617596448911, 2.2129985778504597, 1.2598796908252445, 2.352289097672151, 2.694346379350839, 1.1896211356468795, 0.1776380697512297), action_value: 0.0, 0.43, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (23): action: 229, observation: (1, 0.07943569623799919, 0.32143569623799917, 0.27111149342211904, 0.25148372575114053, 1.8350052711955538, 2.5526234641463676, 0.7182376303803685, 3.0555548640170365, 0.29585003775782154, 1.5028671416977337, 1.5085380233344452), action_value: 0.0, 0.44, 0.4, reward: 2.129657030105591 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (23): action: 16, observation: (0, 0.21183888110042642, 0.2692745773384255, 0.13294905947750224, 0.6866627200084461, 2.277349306688302, 0.7892369038145537, 1.6984588220990893, 3.4657554357125133, 2.954985564205979, 2.166876256264986, 0.30977329872960013), action_value: 0.0, 0.51, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (23): action: 507, observation: (0, 0.23008215972809987, 0.1933567370665254, 0.7608716462629546, 0.799962421921494, 1.8434815504135966, 0.849966771666802, 0.6086303825246133, 1.429176926286706, 0.6095003700106657, 1.221892600263824, 1.4469373916341675), action_value: 0.0, 0.48, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (23): action: 474, observation: (0, 0.44536840315481535, 0.35072514022134077, 0.28549563407698286, 0.08060179383093757, 2.696791832484649, 2.9296431111836165, 5.090703711624659, 1.5756377404959983, 2.105530118719229, 3.787620679690675, 0.7881565197311348), action_value: 0.0, 0.37, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (23): action: 237, observation: (0, 0.5354143050833767, 0.5, 0.6658805255050916, 0.10792453719531403, 0.7351833281209486, 4.200573085599706, 0.9343006463036492, 0.6722719127023331, 1.2881682307480096, 0.759022166371372, 1.1861551263571124), action_value: 0.0, 0.28, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (23): action: 250, observation: (0, 0.32650885689970255, 0.5, 0.5611758985048252, 0.20797554564178822, 1.5360840327324303, 1.6736315971892504, 2.2183433086470465, 1.7262154497946431, 2.479759377777606, 2.2044416115256547, 0.9372731596238831), action_value: 0.0, 0.14, 0.4, reward: 4.653140068054199 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (23): action: 462, observation: (0, 0.5859640994723935, 0.5, 0.44121624411305005, 0.9816262803971054, 1.92687373414816, 2.4329687455275395, 1.8415302018653756, 2.522410091763404, 1.6572872116194783, 1.898172448682636, 1.9318405621518406), action_value: 0.0, 0.05, 0.4, reward: 3.9630093574523926 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (23): action: 338, observation: (0, 0.39771352838924035, 0.5, 0.46947788437398297, 0.508624396312822, 3.6680797797574987, 3.4149212150833943, 1.3761558425290357, 0.5237303903929256, 3.802254148117653, 1.5906478763579208, 1.7792177122885962), action_value: 0.0, 0.43, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (23): action: 401, observation: (0, 0.3872044644945716, 0.5, 0.892900998268771, 0.7240000267835187, 0.31211185604349156, 2.3518840347725956, 0.7085361316964517, 2.042755984199078, 1.868898831291419, 2.387570072394641, 1.267106904882191), action_value: 0.0, 0.11, 0.4, reward: 3.085749626159668 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (23): action: 508, observation: (0, 0.8612049570285314, 0.5, 0.2540290973014071, 0.4537947391259253, 2.519091662423868, 1.5456923837834722, 2.056814083636695, 1.180041640610394, 2.4202403969549717, 0.3356092578289906, 0.9730773154767212), action_value: 0.0, 0.46, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (23): action: 393, observation: (0, 0.15990200100114033, 0.38390200100114025, 0.6618281850880935, 0.7206986553216835, 4.0176530076936245, 1.3188626739212426, 4.402383358316732, 0.6378570527419759, 2.487941531167463, 5.86156986530858, 2.376223105262723), action_value: 0.0, 0.19, 0.4, reward: 5.746858596801758 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (23/1600): reward: 11.039819240570068, rho: 0.4000000000000001, rates: 1.1019909620285033
[TRAIN]: SAVE MODEL: best_reward: 20.530418488642443
[TRAIN_EPISODE]: (24): action: 505, observation: (1, 0, 0.0, 0.9824440107120795, 0.4304617858381212, 0.4614929211877688, 1.4435506003458833, 3.0154569496882755, 2.555331933122256, 2.263945951613623, 3.2629273771877885, 1.5420641893311031), action_value: 0.0, 0.25, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (24): action: 134, observation: (1, 0.41365791463662627, 0.26365791463662624, 0.8269716524161707, 0.9997757332090951, 0.4847567400210832, 2.7028722190252905, 2.00795523828624, 1.6348962797120703, 2.1295565581241793, 1.5837421773802836, 3.8733213409013576), action_value: 0.0, 0.48, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (24): action: 447, observation: (1, 1.5138734710345614, 0.5, 0.856319582852435, 0.7771185831594154, 2.4465794007191017, 1.8406534828797676, 1.55493742514434, 0.3033714288873826, 1.2467155052443268, 0.5074689859287191, 0.9486754801384206), action_value: 0.0, 0.15, 0.4, reward: 0.2777949869632721 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (24): action: 110, observation: (1, 0.34768743043220873, 0.5, 0.822016568517797, 0.13715997988885265, 2.855595692253136, 2.226309228251511, 1.6872110192960639, 2.8154872168249305, 1.9645102254242697, 2.8859860461318485, 0.917420548058338), action_value: 0.0, 0.27, 0.4, reward: 1.1670997142791748 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (24): action: 494, observation: (1, 0.07511521407181432, 0.4131152140718143, 0.14618227246039528, 0.9584502857191732, 0.8208991814762281, 1.541901412082691, 0.29468056474625487, 2.1483141348389805, 0.414183471145849, 2.3349686514960672, 1.4530181331786673), action_value: 0.0, 0.3, 0.4, reward: 0.4169592559337616 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (24): action: 489, observation: (1, 0.5434022512412834, 0.5, 0.6596926739571254, 0.5590132666658537, 2.1711329525796788, 3.3967175824652034, 0.23539966965951245, 2.123091303411808, 2.5585831345732433, 1.039909954476592, 1.1446069626324338), action_value: 0.0, 0.08, 0.4, reward: 0.09914445877075195 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (24): action: 266, observation: (1, 0.24488163145536843, 0.5, 0.9307513398702106, 0.9835499674726144, 1.8827897349672091, 2.7968375958341265, 1.2519365284358819, 1.6058903696878188, 1.8116437912497552, 1.3115874675079513, 1.0233064635001827), action_value: 0.0, 0.36, 0.4, reward: 0.27891504764556885 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (24): action: 508, observation: (1, 0.3666763092841645, 0.5, 0.5664309934214923, 0.6402079571450567, 1.4681040369505345, 2.7582132147166707, 1.8994471296308422, 2.7793857957657058, 2.4494781682235645, 0.9321530413503938, 3.07309090650205), action_value: 0.0, 0.46, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (24): action: 373, observation: (1, 0.7990213614768629, 0.5, 0.7063433082978351, 0.07794457024033052, 1.2882694704062585, 4.8670441279268815, 2.261809630276419, 2.6906629124317734, 1.771176177023453, 0.8104497270947025, 3.5708694565411667), action_value: 0.0, 0.24, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (24): action: 289, observation: (1, 0.09713516422592688, 0.4531351642259268, 0.703799107738227, 0.0776371493439788, 1.3572058042941852, 2.186506195158545, 1.4400233418436161, 2.0340039858476047, 2.1917663995999446, 0.6696949067545944, 2.4017460355035207), action_value: 0.0, 0.38, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (24): action: 25, observation: (0, 0.11626467458072781, 0.3413998388066546, 0.3184761399069881, 0.7345504450312969, 2.676977869444537, 0.3932870591148166, 0.32645689661154914, 1.8099624828598888, 1.7731042889872868, 0.8525820040429438, 1.2505751916714967), action_value: 0.0, 0.22, 0.4, reward: 5.522647380828857 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (24): action: 181, observation: (0, 0.13398790701077834, 0.3433877458174329, 0.4147504797924032, 0.014667327128675134, 3.121692212459329, 0.818737793626309, 2.701900115251849, 3.1294964118997974, 0.5332151153843663, 1.9963054170386527, 1.7271531802595992), action_value: 0.0, 0.33, 0.4, reward: 6.006030082702637 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (24): action: 110, observation: (0, 0.4144062037544445, 0.5, 0.9377314187073641, 0.49584018097689186, 1.7615006871884338, 1.4731011753424426, 1.5368191668140474, 0.8594487534371543, 1.8203222742946488, 3.664710523840483, 2.8689544820350203), action_value: 0.0, 0.27, 0.4, reward: 5.3379902839660645 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (24): action: 232, observation: (0, 1.2492798899906088, 0.5, 0.4652751132591808, 0.22215227771042823, 2.7797562262051403, 2.194530329801422, 0.6571727453797102, 1.729988114599525, 2.6563402373831706, 2.1872446088510467, 1.780546788247469), action_value: 0.0, 0.24, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (24): action: 123, observation: (0, 0.37746174964860857, 0.5, 0.9520917639206308, 0.14185222721848, 3.032141486455361, 1.1446884673856794, 0.7201892621769372, 0.520889632234533, 0.9904907618733328, 2.388801660064129, 2.042641189809819), action_value: 0.0, 0.45, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (24): action: 469, observation: (0, 0.8607989368126189, 0.5, 0.7821466754699653, 0.3706196436563599, 1.0694595014003085, 1.7862691451781896, 0.744874294455446, 2.0650627902059537, 0.9703639919594242, 1.6850980904147386, 0.6463923849562198), action_value: 0.0, 0.04, 0.4, reward: 3.2712879180908203 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (24): action: 280, observation: (0, 0.6731517228116104, 0.5, 0.6041297847084385, 0.25450728475963946, 1.4752025130721227, 1.3407468605318593, 2.561624555372232, 1.795412244213476, 1.0208396091036538, 0.6978721535367818, 3.0716025090632018), action_value: 0.0, 0.32, 0.4, reward: 5.331536293029785 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (24): action: 413, observation: (0, 0.250094132312224, 0.5, 0.6014520963942412, 0.5009577292168128, 2.436596546836807, 5.492599618973922, 4.314608466397888, 2.5065610954965747, 1.7867540062669092, 2.476222086581937, 1.0223136899647516), action_value: 0.0, 0.52, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (24): action: 345, observation: (0, 0.6278894608252218, 0.5, 0.23813549615092766, 0.7449209017783117, 0.1521813649242703, 1.440873405211985, 2.007404519145439, 2.116131839514946, 1.5863951102984226, 0.7179412449669966, 0.7434121926652038), action_value: 0.0, 0.26, 0.4, reward: 3.2053442001342773 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (24): action: 330, observation: (0, 0.167017374361711, 0.5, 0.9053528886524035, 0.41311525339330424, 2.466872918215518, 0.6168263730434064, 1.156464594405931, 2.12769684030119, 0.747734692546897, 1.0924332194476178, 2.0958757332285005), action_value: 0.0, 0.24, 0.4, reward: 5.527205467224121 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (24/1600): reward: 28.441955089569092, rho: 0.4000000000000001, rates: 1.8220977544784547
[TRAIN]: SAVE MODEL: best_reward: 20.860065847014386
[TRAIN_EPISODE]: (25): action: 443, observation: (1, 0, 0.0, 0.20368515473568427, 0.03714594407745675, 1.04430842112328, 3.7425977114668822, 2.343219230645384, 2.5010468014181106, 1.8069644054850889, 1.139912394535293, 2.5220462884007344), action_value: 0.0, 0.24, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (25): action: 82, observation: (1, 0.061836800534347064, 0.0, 0.9253409949996622, 0.9824998668402689, 0.99345520503366, 1.7610815481500963, 2.0856751939785028, 0.8275029077684526, 1.6622533749745636, 1.3877724614945903, 2.238811741971906), action_value: 0.0, 0.34, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (25): action: 44, observation: (1, 0.9217629114210756, 0.5, 0.5498791954111016, 0.5038549493689533, 3.0413168336973664, 1.1786570395006617, 1.2713816157645241, 0.9310548397677617, 0.681864812856929, 3.0874462809393886, 1.0903042295780823), action_value: 0.0, 0.07, 0.4, reward: 0.4164547622203827 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (25): action: 380, observation: (1, 0.2212673323012666, 0.5, 0.5739635057494142, 0.9483921766683645, 2.579144038094095, 2.5974069254662173, 3.0313037775872895, 1.0344406911433215, 1.8198942958014197, 0.48011297289559196, 0.5518136664588001), action_value: 0.0, 0.38, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (25): action: 179, observation: (1, 0.26495799216950056, 0.5, 0.8948548105618567, 0.9901746446209612, 3.082652335414255, 0.9530132353344555, 5.501358537399032, 2.5011056426808635, 0.8805610342680487, 3.315742329981319, 0.9651059209422881), action_value: 0.0, 0.05, 0.4, reward: 0.1407548487186432 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (25): action: 314, observation: (1, 0.43606785847915325, 0.5, 0.8689019335406406, 0.3977567982190502, 0.7890907584095131, 0.39783554518237363, 2.1133392035400527, 2.045716041177767, 2.56333593542738, 1.733638754091689, 2.2219644491721824), action_value: 0.0, 0.22, 0.4, reward: 0.1359780728816986 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (25): action: 246, observation: (1, 0.5048178597831035, 0.5, 0.4247076042650607, 0.610982875208545, 3.9984328076714593, 0.9954649958490343, 0.1697899741509421, 2.4478388455882256, 3.21088634756987, 2.687095759888924, 1.9356577923250142), action_value: 0.0, 0.49, 0.4, reward: 0.5992136597633362 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (25): action: 258, observation: (1, 0.49096319224308876, 0.5, 0.25881734461226824, 0.7564937324417248, 2.344241847039779, 2.0951856002781715, 1.8076022003770493, 2.2880769965000756, 0.9988729140114309, 2.9629984701199397, 1.7039962753364295), action_value: 0.0, 0.05, 0.4, reward: 0.12466906756162643 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (25): action: 294, observation: (1, 0.5603806069264006, 0.5, 0.27165448345253207, 0.6722152167549924, 0.8198241503620973, 2.9318669254279266, 0.7290776468623531, 0.7384518759717354, 2.254497067421732, 3.194042969025148, 2.6004971387028255), action_value: 0.0, 0.37, 0.4, reward: 0.15783657133579254 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (25): action: 403, observation: (1, 0.828119804417508, 0.5, 0.27730657944277404, 0.2974253254592434, 2.020017033972109, 2.5467013581744515, 1.7549601568239785, 0.7398596650756223, 0.533302708541479, 2.3992510136597467, 1.8867002431232553), action_value: 0.0, 0.01, 0.4, reward: 0.10314943641424179 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (25): action: 372, observation: (0, 0.26456628746027183, 0.5, 0.7273659598728419, 0.7328664944741923, 2.543862047794067, 1.4664074899332653, 0.3800150557262869, 0.5739157562833386, 0.9981004533035683, 0.763556850036324, 2.5455047831410074), action_value: 0.0, 0.36, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (25): action: 226, observation: (0, 0.3799726380049206, 0.5, 0.1475120915989292, 0.224814276282565, 1.088375906767892, 0.8025050457793299, 1.0647177623565311, 1.6895594962449882, 1.7009730166642043, 1.0994840672524018, 2.155168293988767), action_value: 0.0, 0.16, 0.4, reward: 4.471419811248779 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (25): action: 410, observation: (0, 0.19900708139324103, 0.5, 0.33354914433040583, 0.02652187654516469, 2.161355383870285, 1.1409476352489896, 1.5391309212940572, 1.3676766507997644, 2.0563868524961557, 2.1857400517194248, 1.1611923019867993), action_value: 0.0, 0.51, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (25): action: 221, observation: (0, 0.320582675348784, 0.5, 0.964014111167361, 0.8496231464475357, 1.6029912833951145, 0.8116981771992005, 2.5116891680892106, 1.656163035555525, 1.8758717311293374, 2.3260924786925763, 1.758930522930036), action_value: 0.0, 0.17, 0.4, reward: 4.857264995574951 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (25): action: 284, observation: (0, 0.9354240619737232, 0.5, 0.1672534252111716, 0.32147919726287877, 0.9154514251022431, 2.6589340544177245, 1.031042663779244, 1.0747772952593861, 2.4032133269622173, 1.5546849407263532, 1.3058140161913732), action_value: 0.0, 0.28, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (25): action: 142, observation: (0, 0.1872218082032998, 0.5, 0.28957414157147787, 0.2665466524782558, 2.080205023538466, 1.5742049905108262, 2.3759970761922333, 2.024446887937596, 1.4078856716056605, 1.8112191993309854, 0.7764065991847222), action_value: 0.0, 0.2, 0.4, reward: 5.2224273681640625 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (25): action: 377, observation: (0, 0.35728470518615496, 0.5, 0.8984937946419876, 0.08612700513468374, 2.671019105240738, 0.6862048880373814, 1.7296763909218498, 2.991133571508818, 1.3474768495825844, 2.87571282551763, 0.9705802882919434), action_value: 0.0, 0.06, 0.4, reward: 4.3999528884887695 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (25): action: 327, observation: (0, 1.007069468327781, 0.5, 0.0385813789334708, 0.36628138375766706, 0.720721593442725, 3.9533703493394468, 3.3700727929487444, 1.5636420214149147, 1.2994122516004403, 1.5220643689404, 1.3240669767778988), action_value: 0.0, 0.07, 0.4, reward: 3.4110682010650635 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (25): action: 508, observation: (0, 0.17092016724160042, 0.5, 0.6887996694457452, 0.6452479561432961, 0.30827451076360024, 0.9920696333973795, 0.5886410439686434, 2.5464569969635376, 2.2809838099279895, 1.729716279289892, 4.880155721222565), action_value: 0.0, 0.46, 0.4, reward: 4.2947492599487305 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (25): action: 54, observation: (0, 0.6272000033456855, 0.5, 0.5746958890613053, 0.0008424483389675164, 0.7623236195154204, 1.480111504509341, 0.912402488589523, 2.4343654868029705, 1.204673799931419, 2.567795502434702, 1.440959964288393), action_value: 0.0, 0.38, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (25/1600): reward: 21.334938943386078, rho: 0.4000000000000001, rates: 1.416746947169304
[TRAIN]: SAVE MODEL: best_reward: 20.879060770869255
[TRAIN_EPISODE]: (26): action: 275, observation: (1, 0, 0.0, 0.9194913498022131, 0.32820694180399956, 1.7082574140433135, 0.44728598170070055, 1.2772803825690753, 2.6972614693566763, 1.185243451229129, 0.7798909680040778, 1.2758130535639536), action_value: 0.0, 0.05, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (26): action: 200, observation: (1, 0.2409615952769643, 0.21096159527696431, 0.19181505665099907, 0.13289020765122672, 3.181721056285992, 1.6824976599791073, 0.5874932380643828, 4.1261172538651625, 1.6633444495458702, 0.6448063486624002, 1.0324791922323622), action_value: 0.0, 0.01, 0.4, reward: 0.11591751128435135 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (26): action: 299, observation: (1, 0.13354381172632504, 0.33850540700328935, 0.4200328351504423, 0.6151162335535916, 0.44061370740891137, 2.0055574599687094, 3.134105852807467, 0.8787497439974856, 1.4087796510073454, 2.2083282606377588, 3.1217957938366476), action_value: 0.0, 0.36, 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (26): action: 25, observation: (1, 0.8537047657112024, 0.5, 0.8327400612766686, 0.2316050382336583, 1.0353061217892756, 1.7013321359076585, 0.4511463660465527, 1.8280374366016627, 1.2596619857938283, 2.2719240171698787, 1.5607556707096357), action_value: 0.0, 0.22, 0.4, reward: 0.49817392230033875 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (26): action: 504, observation: (1, 0.14849650151489294, 0.5, 0.31588236952305937, 0.970630982423412, 1.6351423078037788, 3.048659254240084, 1.075438686422654, 0.9819580841241495, 3.147266132444067, 1.4432164501729647, 0.3971813015646569), action_value: 0.0, 0.01, 0.4, reward: 0.004619470797479153 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (26): action: 346, observation: (1, 0.21932940595470157, 0.5, 0.6271469723897414, 0.9406327486832562, 0.9120029947338176, 1.018518349757456, 0.44752647094314146, 2.3031859573545446, 0.9086230699275454, 1.7627505600352706, 1.5608387837564561), action_value: 0.0, 0.23, 0.4, reward: 0.18978407979011536 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (26): action: 101, observation: (1, 0.533394836814895, 0.5, 0.028785353884528075, 0.01070785837911592, 1.6191596775284678, 1.7263135096574942, 2.199730859210479, 4.000531711254926, 1.763739579033604, 3.05816263538682, 2.661989004679446), action_value: 0.0, 0.18, 0.4, reward: 2.381190061569214 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (26): action: 155, observation: (1, 0.11943445142791112, 0.5, 0.04863651501550181, 0.6405315680888498, 1.8412126373702113, 1.8969744671031168, 1.2481398969257052, 1.326647462056567, 0.44504649387986295, 1.31038672199704, 1.191054777653018), action_value: 0.0, 0.24, 0.4, reward: 0.8085025548934937 - 1, eps: 1.0, sample: -1, 
[TRAIN_EPISODE]: (26): action: 493, observation: (1, 0.367908094554265, 0.5, 0.7853060163594949, 0.5532009602107053, 0.7757886347841345, 0.2218494734121675, 3.0471239393077534, 3.295245607313665, 1.7539730524994432, 2.7768355854875333, 1.4939955038471762), action_value: 0.0, 0.15, 0.4, reward: 0.09794990718364716 - 1, eps: 1.0, sample: -1, 
